"a","b","d","c","h","rmse_b"
0.00067671,0.24311721,0.03741569,14.9098,2.6228,5.102
0.00024767,0.66644937,0.05845401,16.6346,2.2648,8.3204
0.00016052,1.02099693,0.00364059,15.8715,2.7582,5.1171
0.00051304,0.23543775,0.06310335,19.777,1.8731,13.1049
0.00090181,0.62434548,0.0684678,19.0027,1.9472,12.3634
0.00069898,1.13856447,0.05129827,16.885,2.6054,7.2895
0.00051015,0.59560972,0.07123157,15.2353,2.7567,5.5763
0.00047635,0.33307159,0.06690799,14.5053,1.5311,9.5172
0.00021746,1.01320088,0.08033855,13.4302,1.9733,7.055
0.00034762,0.3531287,0.02217034,15.3018,1.5951,8.8991
0.00097074,0.64616233,0.02994509,18.5358,1.7428,11.8616
0.00051731,1.18696725,0.03081142,15.021,2.2959,6.2762
0.000516,0.53435826,0.0284763,18.5827,2.8976,7.1887
0.00014332,0.28339672,0.09837375,19.8168,1.9258,13.7236
0.0001445,0.41655514,0.07459129,13.6905,1.8029,7.6862
0.00013656,0.60116982,0.08091511,12.5991,2.0995,5.673
0.00049711,0.09698996,0.09344493,16.5724,2.1979,9.2935
0.00045187,0.55113488,0.08512312,13.8496,2.5441,5.3513
0.000217,0.07690995,0.07174341,12.5522,2.6279,3.828
0.00091608,0.54126787,0.04720451,14.3415,2.684,4.7128
0.00051325,0.40883836,0.09447421,19.4268,1.7567,14.1271
0.0002634,0.18070072,0.02233589,16.1265,2.6152,5.8215
0.00037921,1.0690161,0.06733368,18.0585,1.5734,13.0305
0.00098985,0.11046246,0.03018919,15.3033,1.504,9.5823
0.00029487,0.90880185,0.01403432,14.9875,2.2634,5.9525
0.00043889,0.76855516,0.01666354,15.6997,2.4018,6.1536
0.00074557,0.95703584,0.03727289,19.5762,2.925,8.2557
0.00047239,0.75289136,0.09933355,12.5019,2.3378,5.2627
0.00035407,0.73915958,0.08406959,17.3386,2.2585,9.6791
0.00041163,0.4863508,0.04759791,16.4156,2.5063,6.9518
0.00046922,0.15794773,0.03276367,12.1531,1.9349,4.8093
0.00047395,0.97827625,0.01034428,16.8023,2.498,6.7273
0.00018878,0.49433684,0.08920497,14.7819,2.2412,7.3305
0.00040468,0.67125529,0.08263396,12.2269,2.56,3.9986
0.00029875,0.77069426,0.04939669,16.7137,1.5948,11.0425
0.00058273,0.62110573,0.02104022,15.0889,2.5251,5.3206
0.00072164,1.17105401,0.02780529,19.9063,1.7347,13.2715
0.00080778,0.03438465,0.0688794,18.9277,2.4197,10.1083
0.00018595,0.93385547,0.0333983,18.7002,1.5797,12.6895
0.00085879,0.42349014,0.03620289,18.2411,2.4946,8.5205
0.00084284,0.40244678,0.0169644,19.8488,1.698,12.9426
8.697e-05,0.75072521,0.02156646,17.6786,2.9901,6.0496
0.00085562,0.50052404,0.05164057,12.3141,2.1558,4.7035
0.00073063,0.06344214,0.05921645,19.2051,2.2656,10.776
0.00056608,1.14603329,0.05685114,17.748,1.5934,12.4382
0.00030824,0.43429434,0.07308883,15.5984,2.9707,5.229
5.878e-05,0.06221087,0.01206892,16.6097,2.8593,5.4143
0.00062042,0.88182229,0.08014973,17.1318,2.6108,8.063
0.00046772,0.28630781,0.02870518,19.2088,2.7953,8.0431
0.00033663,0.42546001,0.01860314,12.3029,2.0432,4.3782
0.00097487,0.47167256,0.03968851,13.4527,2.2607,5.1205
0.00086676,0.27976096,0.08217151,14.62,1.7744,9.0597
0.00073814,0.73039293,0.04160205,12.1594,2.5656,3.4744
0.00033738,1.16741598,0.06575189,18.3476,2.9507,7.5981
0.000484,0.65866429,0.04058398,12.8772,2.1934,4.8187
0.00010182,0.23230585,0.07071653,19.9276,2.5423,10.4918
8.794e-05,0.9671098,0.05816426,17.1608,2.0281,9.8308
0.0009865,0.4840939,0.00684672,18.3673,2.1542,9.3983
0.00081892,1.16861928,0.03789147,18.2688,2.0504,10.5659
0.00047082,0.21507402,0.01184517,15.7514,1.6298,8.952
0.0006971,0.18719658,0.0344999,19.1075,2.7625,8.2008
0.000948,1.17056489,0.09341418,14.8931,2.6774,6.2231
0.00028892,0.98456657,0.08520089,14.321,2.2877,6.7696
0.00054479,0.62778682,0.03082363,16.2814,1.7825,9.3839
0.00018131,0.24961996,0.02346934,15.1571,1.5874,8.7551
0.00084525,0.50154227,0.03215747,17.8364,2.2865,8.8827
0.00053238,1.12220156,0.04728235,15.6902,2.2749,7.3089
0.0006441,0.76041156,0.08344249,19.8232,2.1777,12.5129
0.00059252,0.67827559,0.00423747,12.5582,2.6808,3.5911
0.00011836,0.50132549,0.0253036,12.9635,2.3718,4.1171
9.381e-05,0.71680987,0.07521953,16.9835,2.4139,8.4222
0.0005701,0.83288693,0.0035253,16.6713,1.9034,8.6992
0.00046164,0.2066139,0.04245393,16.4932,1.9087,9.2078
0.00036846,1.16590023,0.08633281,14.3816,2.4052,6.4674
0.00058897,0.28495705,0.08075998,14.199,1.887,8.0603
0.00055335,0.78697532,0.07394139,17.3811,2.3416,9.1904
0.00028975,0.65336096,0.01781377,16.59,1.7142,9.6139
0.00022115,0.48998117,0.02540679,19.4303,2.46,9.429
0.00021453,0.7886827,0.0506587,16.1826,1.7765,9.7469
0.00075914,0.81606829,0.0027239,19.0292,2.8324,7.4383
5.372e-05,1.17342138,0.02394019,18.0325,2.2572,8.9879
0.00082385,0.2776013,0.01729161,19.3313,1.9217,11.4426
0.00013845,1.01970112,0.0417866,13.4019,1.688,7.2411
0.00022696,1.07113671,0.07315306,13.6867,2.2042,6.2271
0.00028769,0.82846767,0.02195421,17.6853,2.3811,8.1104
0.00063065,1.01082087,0.06229495,19.5209,2.9975,8.4413
0.00015288,0.91278678,0.03208884,17.2785,2.0167,9.3804
0.00070719,0.1284765,0.09250996,12.4903,2.3675,4.8985
0.00017537,0.66902035,0.0930757,19.3219,2.173,12.1346
0.00025556,0.45042443,0.03477877,14.2745,1.7863,7.403
0.00069905,0.77606195,0.07817525,16.7927,2.9276,6.5461
0.00047038,0.1108647,0.08303503,19.9438,2.2093,12.2626
0.00032924,0.1766168,0.06047803,16.6654,1.9195,9.72
0.00063544,0.04862517,0.07702629,16.3245,1.7454,10.5954
0.00030108,0.68437266,0.07799371,18.4273,2.8825,8.0643
0.00094063,0.36342418,0.09119547,19.1031,2.7294,9.6595
0.00072321,0.95106161,0.03840918,16.5194,2.8557,5.8482
0.00091117,0.3127341,0.08922555,14.7024,2.9985,4.8053
0.00074597,0.82638657,0.02322173,18.3244,2.6111,7.9545
0.00061757,0.10624733,0.09567457,12.3975,2.0157,6.1576
0.00060752,0.03522729,0.01725367,19.4403,1.5353,13.1003
6.958e-05,0.98087907,0.09661581,13.2928,2.7328,4.5908
0.00045589,1.02951825,0.04478106,17.7188,2.889,6.8391
0.00031335,0.96799713,0.07060783,16.7539,1.8397,10.6078
0.00056766,0.52317476,0.0257559,13.6203,2.2252,5.0747
0.00073612,0.80799437,0.02937228,16.2918,1.597,10.249
0.00099168,0.05608987,0.05527277,13.3531,1.5237,8.1871
0.00049272,0.81142008,0.05939008,15.7663,2.2621,7.6215
0.00080952,0.71614844,0.01655098,13.293,1.7392,6.4376
0.00097465,0.08551633,0.08028857,18.9318,2.896,8.5337
0.00034297,0.27911365,0.05455299,14.5677,2.4521,5.5888
0.00046466,0.50999135,0.04223606,15.8404,2.1731,7.5782
0.00030776,0.21723801,0.0444412,15.0772,2.2933,6.3713
0.00028585,0.85087639,0.0422673,17.8023,1.7776,11.1617
0.00076315,0.53857452,0.08802132,15.2262,2.5195,6.7826
0.00057159,1.11958838,0.02870719,12.0354,2.9364,3.6041
0.00087026,0.71561843,0.09878054,15.3129,2.384,7.7218
0.00021856,0.62269372,0.03969909,19.9906,1.5147,14.3377
8.397e-05,0.46060622,0.0725702,18.7199,1.9032,12.114
0.0005761,0.4363237,0.0914217,12.6763,1.8381,7.1131
0.00075039,1.17448413,0.09723367,17.2636,2.356,9.7519
0.00079844,0.46223378,0.01736317,13.4531,2.76,3.7994
0.00026031,0.20543441,0.00283078,12.7737,2.5822,3.7146
0.00069041,0.4099904,0.09362251,17.5206,2.4415,9.3306
0.00020235,0.35460636,0.09738889,14.818,1.6224,10.1509
0.00047127,0.37984797,0.02721298,15.8683,2.4672,6.2044
0.0002085,0.36530706,0.00735128,13.7277,2.0209,5.4448
0.00070641,0.60326755,0.03402139,14.932,2.6913,4.9382
0.00049625,1.08988166,0.05240168,17.4734,2.9025,6.7419
0.00062242,0.06326942,0.02613933,17.4023,2.6765,6.7924
0.00045005,0.52957964,0.0759417,17.3138,2.9814,6.6785
0.00083215,1.04480135,0.04248989,15.3304,1.9047,8.4012
0.00073204,0.12857042,0.01228623,16.0522,2.3119,6.628
0.00056333,0.37244812,0.02031816,12.0091,1.6269,5.6147
0.00026861,1.11644757,0.08294027,19.9342,2.0366,13.2201
0.00093043,0.21372266,0.02896328,18.4053,1.8141,11.2784
0.00088875,0.12069681,0.00380278,13.4815,2.2529,4.543
0.00028343,0.96878195,0.09648683,19.4234,2.5233,10.9371
0.00072065,0.7166388,0.0486669,14.3526,2.8855,4.2986
0.00055991,0.89216268,0.06779402,14.985,1.5879,9.9429
0.00034469,1.04900098,0.04684335,14.928,2.8617,4.7183
0.00050837,0.52523524,0.09056206,17.8777,2.7012,8.5378
0.00026277,0.94625145,0.07890256,13.8532,1.6158,8.932
0.00038501,0.71164042,0.02691621,12.8275,2.5256,3.7864
0.00039179,0.70251155,0.06493298,19.5647,2.2019,11.6116
0.0002925,0.08158215,0.04147403,15.0699,2.1015,6.9843
0.00012187,1.15801787,0.00883854,12.7314,2.7296,3.651
0.00073303,0.84298646,0.02970321,16.8736,2.5901,6.8441
0.0008824,0.90633208,0.08128336,14.2897,2.0832,7.59
0.00030295,0.47025222,0.06378956,18.6444,2.0553,11.2259
0.00010841,1.19931817,0.07139771,16.3003,1.9817,9.5827
0.00072518,0.86760211,0.01116364,13.2263,2.7285,3.7211
0.00035312,1.00379205,0.0280472,18.552,1.9151,11.0234
0.00045327,1.1428355,0.08271127,12.6564,2.1827,5.6626
0.00051127,1.18626416,0.08972614,15.5791,1.7068,10.6515
0.00010186,0.53871638,0.04767085,14.0826,2.297,5.5648
0.00090213,0.5736357,0.01427018,15.6716,1.7041,8.8088
0.00085184,0.28139687,0.0925253,19.032,1.8194,13.467
0.00014479,0.170661,0.05432093,17.5945,2.3593,8.6238
0.00032498,1.06362545,0.0144127,12.0547,2.2884,3.6354
6.076e-05,0.90570748,0.0416398,18.2945,1.8178,11.4136
0.00061083,0.6781714,0.07529186,18.8219,2.8791,8.4433
0.00080359,0.37430859,0.07691231,12.7549,2.4691,4.5417
0.00031942,1.1943047,0.0455888,15.3664,2.3353,6.7142
0.00063563,0.77223676,0.05546424,19.3955,2.5412,9.8891
0.00073559,0.0509806,0.02988641,19.364,2.8429,8.038
0.00015795,0.51793194,0.02709346,13.7204,2.2798,4.9578
0.00065568,1.00363743,0.00255393,19.7634,2.2699,10.2228
0.00029302,0.85766798,0.0979571,17.4579,2.8096,7.9352
0.00011171,0.88255942,0.03357482,12.6858,2.313,4.1958
0.00040103,0.77030385,0.03551979,18.0422,2.3541,8.8474
0.00020833,1.09802425,0.01099368,12.3654,2.4408,3.5832
0.00040331,0.79199862,0.02935525,12.4137,1.6022,6.3582
0.00094711,0.98841572,0.00139703,18.7636,1.518,12.4622
0.00084678,0.04653148,0.08622212,19.7137,2.9866,9.0091
0.00097069,1.19229603,0.06283349,15.7246,2.8709,5.6552
0.0001443,0.57634366,0.01920205,13.5729,1.6198,7.0602
0.00079179,0.20565848,0.06964099,16.7005,2.5496,7.536
0.00017354,0.62298411,0.01153155,15.3111,2.7524,4.7952
0.00055661,0.89408857,0.06718074,19.9193,1.8391,13.6897
0.00088298,1.10080338,0.05889631,13.4839,2.458,4.9817
0.00039874,0.94604939,0.00989512,12.647,2.9601,3.8936
0.00016982,0.35879475,0.09391078,19.368,2.1836,12.0695
0.00021573,0.90724045,0.03926964,13.3273,1.7223,6.9594
0.00047728,0.93994153,0.01615448,15.9342,2.7304,5.3812
0.00034826,0.53054619,0.06940771,18.0968,2.7681,7.9766
0.00036119,0.92295974,0.01139026,12.863,2.5575,3.7018
0.0004754,1.01693416,0.05958616,18.2089,1.6198,12.7857
0.00093895,0.71418792,0.03539104,14.5533,1.8063,7.8318
0.00078315,0.84507555,0.04562164,15.6613,1.5662,10.1868
0.00031067,0.92083895,0.08382674,17.9113,1.5751,13.2464
0.00012546,0.9364444,0.06544168,19.1898,2.7911,8.8593
0.0008373,0.28404474,0.04845934,14.6507,2.2946,6.1762
0.00051518,0.14036174,0.07973967,17.6062,2.3832,9.2023
0.00043263,0.8447966,0.08337529,15.6546,2.8321,5.9599
0.00045821,0.44137055,0.01278368,15.0751,2.4278,5.433
0.00037163,0.80861872,0.0249409,18.8112,2.0183,10.7239
0.00064352,0.35617143,0.08675948,17.4257,1.5399,12.9351
0.00092206,0.66149044,0.07425866,15.5032,2.1272,8.3394
0.00094936,0.94671088,0.06987413,13.8547,2.6045,5.0228
0.0001521,0.14263737,0.04140387,15.7589,2.8959,5.0522
0.00028493,1.16582143,0.01575056,13.8449,2.0991,5.5824
0.00012755,0.97064304,0.07505521,12.5103,2.7301,3.7531
0.00051067,0.38346085,0.05817591,12.6898,1.8719,6.1331
0.00049413,0.53395325,0.00513836,17.8414,2.7157,6.7563
0.00018801,1.18442869,0.09456099,14.4989,1.8988,8.7981
0.00082568,0.40712401,0.0037941,16.0937,2.5644,5.7678
0.00010081,0.90457368,0.06070553,15.1892,2.8298,5.144
0.00017998,0.48182365,0.0258919,19.6438,2.1526,10.8712
0.00095958,0.82444942,0.06184811,19.1762,2.3933,10.5274
0.00070584,1.13940811,0.02802243,13.6697,2.3468,4.8995
0.00068372,0.4823955,0.07435054,14.1109,1.6913,8.7246
0.00050372,0.92028815,0.02352857,18.0245,2.0668,9.7843
9.279e-05,1.08787251,0.0978361,15.1137,1.9166,9.3502
0.00053203,0.72320694,0.01181886,13.9842,1.8017,6.687
0.00011438,0.07441565,0.07532846,12.1374,1.9758,5.4557
0.00048012,0.15367167,0.01660795,13.4818,2.9371,3.9054
0.00090729,0.9278453,0.07653905,17.97,2.4976,9.3026
0.00050153,0.47269198,0.05148141,15.6526,2.301,7.1098
0.00011057,0.60382825,0.07045206,15.9568,2.0801,8.6576
0.00084075,0.41254282,0.02304351,13.3858,2.5729,3.9981
0.00075598,0.28303897,0.04206404,17.84,1.711,11.4573
0.00025518,0.20289038,0.09833617,13.062,1.7771,7.7685
0.00015708,0.84668124,0.06099667,12.7259,1.9194,6.0789
0.00046084,1.18303072,0.0859376,14.765,2.7697,5.5412
0.00057148,0.02431706,0.09420359,15.0811,1.6509,10.2101
0.00084593,0.84163642,0.06107636,14.5258,1.6761,9.0003
0.00051056,0.57923049,0.06464238,14.6469,1.7336,8.7981
0.00017413,0.90399289,0.03260567,15.4169,2.8012,5
0.00079572,0.95031059,0.02963621,12.6096,1.8989,5.513
0.00076724,0.10800646,0.04577417,15.8841,2.5986,6.1134
0.00084742,0.80924851,0.09772752,12.1455,2.2109,5.4712
0.00054994,0.20471299,0.05758122,13.2103,2.7283,3.9217
0.00078928,0.50274229,0.03052947,15.8323,2.1775,7.3679
0.00088804,0.72812766,0.01104624,16.5531,1.6522,9.8501
0.00029325,1.08626688,0.00653578,14.1008,2.6258,4.2549
0.00074851,0.22113417,0.03943603,13.7945,2.0173,6.1985
0.00044373,0.90998077,0.07780587,12.3088,2.6755,3.7719
0.0008871,0.45466992,0.09048858,17.9448,2.6467,8.8862
0.00062558,0.45565683,0.06126845,16.8927,1.9745,9.876
0.00084697,0.79111558,0.0176221,17.4397,2.4003,7.8238
0.00087998,0.33471596,0.027941,16.1589,1.7232,9.4571
0.00062298,1.08652508,0.08029251,18.9026,2.6697,9.5547
0.00053446,0.38956681,0.08094208,17.9796,2.6011,8.7757
0.00067552,0.42977387,0.07686813,16.7056,2.222,9.0437
0.00085845,0.22842154,0.03620494,18.6518,2.1406,10.2932
0.00039001,0.73947048,0.07345787,17.2727,2.1935,9.6347
0.00014033,1.03831148,0.03812827,13.4274,2.7052,3.9627
0.00039986,0.03035018,0.07642743,18.1523,2.1343,10.6294
0.00078124,0.43102711,0.03882566,15.4845,2.179,7.1963
0.00048096,0.26801509,0.07954764,13.2602,1.8373,7.3004
0.00034321,0.48452386,0.00240249,17.9049,1.9046,9.7283
0.00017696,0.94007093,0.06055352,18.1025,2.7722,7.8342
0.00039795,1.04284656,0.09518747,15.9696,2.5221,7.6698
0.00013968,0.34265149,0.02727189,18.4411,2.6461,7.8103
0.00069805,0.74684757,0.04122888,19.6628,1.5612,14.0093
0.00033961,0.9955408,0.03434766,13.0717,2.7698,3.6938
0.00098952,0.9931463,0.03194351,13.4201,1.6108,7.5534
0.00076619,0.61398482,0.02808512,17.0761,2.5156,7.2205
0.00035034,0.38586926,0.02172399,19.7196,2.1465,10.8928
0.00035006,0.18555541,0.0695083,13.0756,2.1072,5.7654
0.00016679,0.80536062,0.06238128,15.677,2.8127,5.5967
0.00062578,0.51911771,0.05358967,16.2594,2.9308,5.5871
0.00084932,0.58966446,0.01635858,13.3061,1.7938,6.2119
0.0009882,0.57167876,0.04075164,16.0825,2.0774,8.2923
0.00057345,0.29784876,0.05905372,17.2693,1.8511,10.6629
0.00073783,0.28120637,0.0852307,13.53,1.9901,7.1415
8.977e-05,0.81998074,0.04370591,18.5464,2.2108,10.0346
0.00098635,0.31469673,0.06472493,19.6243,2.4237,10.7803
7.102e-05,0.59818804,0.05347246,18.8953,1.8735,11.9745
0.00043126,1.10095084,0.0429919,13.4305,2.6491,4.1218
6.585e-05,1.07591772,0.03478663,14.235,2.797,4.263
0.0001808,0.73233813,0.00158586,15.791,2.2645,6.3923
0.00089344,0.23470235,0.09233564,18.7905,2.4781,10.3743
0.0009025,1.11142731,0.06478883,16.207,2.2483,8.3976
0.00016298,0.42506513,0.04122381,19.8362,2.2084,11.1582
0.00070538,0.63690174,0.07409851,19.0359,1.96,12.4325
0.00016443,0.86489481,0.02747336,13.8133,2.3548,4.8713
0.00094442,0.60762167,0.002206,13.5611,1.6133,6.8913
0.00089404,0.41792983,0.06515847,16.4626,1.8863,9.9902
0.00045135,0.2751587,0.05979793,14.8024,2.595,5.4427
0.00034171,0.3637132,0.05163557,13.3549,2.2487,5.1767
0.0009041,0.25215584,0.00639646,19.511,1.8393,11.7313
0.00050504,0.99380499,0.06510063,18.1947,2.3432,9.7948
0.00059926,1.1402154,0.02365466,12.0348,1.8666,4.9854
0.00029976,0.14281449,0.01856261,14.5965,2.9241,4.2212
0.00046874,0.15602909,0.05984336,16.1958,2.8966,5.6605
0.00043299,0.91272658,0.03534103,15.9716,2.0252,8.2261
0.00090641,0.44147509,0.0896453,15.3908,2.4171,7.3764
0.00057106,0.61387551,0.0830401,16.3806,1.7452,10.9466
0.00057591,0.56953007,0.03953531,17.6682,1.8581,10.6197
0.00038627,0.74780273,0.01180912,12.1298,1.534,5.9572
0.00088701,0.27887177,0.04411504,17.6107,1.8141,10.8684
0.00016418,0.5450201,0.07470704,18.055,2.3646,9.6051
0.00035962,0.7306034,0.0829896,19.7034,1.5234,15.1937
0.00053659,1.11996114,0.04248445,18.2008,2.2259,9.7907
0.00077205,1.11024559,0.05829313,13.9421,1.9971,7.0683
0.00083645,0.37654507,0.06096178,16.0588,1.8113,9.7858
0.00038966,0.94667369,0.00593517,12.8161,2.278,4.071
0.00069132,0.6825726,0.06815146,12.1926,2.283,4.5254
0.00046771,0.32325813,0.04822481,13.3915,2.3472,4.8423
0.00048345,0.13792163,0.09119178,13.4005,1.5927,8.7465
0.00092028,0.37124416,0.0310731,18.653,2.9161,7.2668
0.00087938,0.54912734,0.08382785,13.3443,2.1347,6.4565
0.00038939,0.19070107,0.09271583,12.6508,1.7607,7.3278
0.00053874,0.65657282,0.00836041,12.4487,1.6408,5.7813
0.00039873,1.06212616,0.03213697,13.6681,2.1442,5.579
0.00083043,0.52706712,0.00607462,12.6168,2.1224,4.2936
0.00061626,1.17119884,0.04875898,12.3465,2.1499,4.7896
0.0006278,0.19144285,0.08875176,14.6422,1.6883,9.5354
0.00054158,0.21524943,0.04939582,14.2162,2.1418,6.2885
6.571e-05,0.39589927,0.05510155,12.0554,2.4658,3.6492
0.00084315,0.98275721,0.01552287,17.2729,2.8398,6.1715
0.00093486,0.38273212,0.03049917,17.1345,2.5615,7.1404
0.00069781,0.2062833,0.07821897,15.8049,1.5576,11.0019
0.00037689,1.13841164,0.02977154,17.8917,1.9539,10.2944
0.0007045,0.95001566,0.09478615,15.9347,2.386,8.2213
0.00065063,0.01056751,0.04613379,18.0241,1.7463,11.4855
0.00047791,1.03679144,0.0840214,19.9511,2.371,11.8511
0.00010078,0.59927601,0.06386636,19.0126,1.7472,12.9084
0.00036654,1.00533414,0.01271081,14.0122,1.5424,7.8111
0.0001768,0.93915015,0.05332521,12.5326,2.8783,3.5264
0.00058254,0.82325995,0.05074538,13.2189,2.8368,3.7647
0.00054536,0.82905358,0.09799565,13.5123,1.5774,9.3249
0.00024698,0.55609155,0.08461434,12.348,2.4275,4.4375
0.00012652,0.50892919,0.05663093,12.4996,2.261,4.505
0.00073183,0.1925073,0.07162637,16.9139,1.776,10.9697
0.00041499,0.06357421,0.09066156,17.0913,2.9279,6.8629
0.00026027,0.64012307,0.03152965,17.3373,2.6017,7.1322
0.00082474,0.50638205,0.05311625,12.0598,2.4198,3.7736
0.00058785,1.15707004,0.01548228,18.0362,1.7721,10.9295
0.00072677,0.73188829,0.06822999,17.2452,1.6536,11.8959
0.00093198,0.1506778,0.01761271,18.3634,2.7011,7.466
8.877e-05,0.79784316,0.05275284,14.0947,2.5084,5.0392
0.00096532,0.30961591,0.07011894,15.9133,2.9694,5.4866
0.00014767,0.92197663,0.05462524,12.1427,1.5448,6.9096
0.00092523,1.19445586,0.08884949,18.0713,1.9092,12.3073
0.00085159,0.132557,0.04243636,18.0497,1.9409,10.6679
0.00084137,1.08038425,0.03878983,15.6296,2.7899,5.3651
0.00053274,0.75373816,0.02518455,19.7095,1.6208,13.3512
0.00081885,0.37080148,0.04596576,14.1324,1.7734,7.6954
0.00074361,0.30469367,0.08566019,14.4881,2.8841,4.8586
0.0002909,1.16726518,0.00564469,18.2285,2.1783,9.1461
0.00026443,0.81084508,0.07733593,19.2629,2.2359,11.4731
0.00083865,0.63303226,0.09052249,13.2813,2.5389,5.0942
0.00020876,1.19551003,0.02640509,16.0024,2.0996,7.7762
0.00018062,0.53846514,0.09838158,14.9756,1.7924,9.6345
0.00026938,0.23649339,0.00102713,13.7345,2.9016,4.0685
0.00018479,0.25936383,0.0143747,18.897,2.5631,8.2721
0.00059302,1.08330202,0.06410617,17.7436,2.8639,7.3627
0.00088188,0.75015318,0.00362166,12.299,2.809,3.653
0.00092852,0.6905126,0.03284362,15.9454,1.7548,9.3341
0.00099367,0.26136681,0.00180126,14.7824,2.0372,6.3375
6.319e-05,0.59580982,0.0422544,13.0021,1.6027,7.0932
0.00053047,0.29070255,0.01067848,12.0804,1.7609,4.972
0.00022173,1.10718191,0.04288265,12.7238,1.6626,6.7612
0.00071564,0.71242535,0.04319075,13.4018,1.8011,6.8729
0.00061059,0.69208378,0.07358459,13.6303,2.2427,6.0335
0.0003099,1.15779805,0.03983413,13.135,2.9993,3.6936
0.00040938,0.73790652,0.07884776,12.6457,1.8143,6.8973
0.00057602,0.26832414,0.02851877,18.5156,1.7221,11.6958
0.00023837,0.43122602,0.09773798,13.1636,2.9023,4.0747
0.00064062,0.11016937,0.03030142,16.8576,1.9079,9.303
7.76e-05,0.38954484,0.00983896,18.7962,2.5551,8.1318
0.00029274,0.93053579,0.04188209,19.359,2.9183,8.0867
0.00025684,0.99027872,0.01685295,16.3535,1.9599,8.4224
0.00097764,1.15399337,0.03314481,15.1695,2.9985,4.4971
0.00063032,0.30534112,0.05825284,12.4159,1.9171,5.7109
0.00084626,1.16753006,0.05073536,16.817,1.9971,9.6934
0.00067352,1.19127297,0.07530541,13.5678,2.6502,4.7612
0.00049043,1.19394147,0.06528705,13.6046,2.8328,4.1557
0.00088307,0.60848838,0.07593858,13.2712,2.7089,4.3146
0.00030225,0.4241668,0.07006379,19.6989,2.0372,12.4808
0.0002016,0.59017879,0.07804706,14.8219,1.5503,10.0287
0.00011833,0.26983956,0.0460784,12.7418,2.8732,3.6302
0.00053398,1.06179643,0.02110746,13.7919,1.7697,6.9102
0.00064583,0.79953986,0.09388737,17.4463,2.6486,8.5195
8.621e-05,0.28905755,0.07833702,19.52,1.7969,13.4695
0.00019229,0.08343285,0.02571629,15.8377,1.5421,9.6264
0.00045765,0.90183067,0.01624865,15.7777,2.4921,5.9446
0.00039521,0.6987049,0.04103599,19.8234,2.8664,8.6516
0.00033354,1.08901429,0.02347817,16.4142,2.7681,5.7614
0.00032893,0.47847846,0.06547354,19.5998,1.7104,13.7221
0.00012784,0.78291965,0.05772076,14.1986,1.7611,8.0278
0.00061101,1.0971998,0.03902462,15.9563,2.0628,8.2301
7.616e-05,0.02918502,0.05979208,17.0715,1.6998,10.9397
0.00029352,1.19665051,0.08773786,14.1415,2.758,5.0796
0.00094578,0.07156059,0.01437099,14.7064,2.5739,4.7773
0.000954,0.97670215,0.03069168,17.1541,2.6375,7.0129
0.00043228,0.16560479,0.01025706,13.1147,2.5237,3.8504
0.00077815,0.25846535,0.07566182,15.3595,2.7107,5.8941
0.00023507,0.23331077,0.02305652,12.8737,2.8896,3.7851
0.00011619,1.05913055,0.06436198,14.4087,1.9608,7.633
0.00048599,0.25325736,0.01367702,17.0117,1.8163,9.4542
0.00026011,0.36331451,0.09698093,16.5159,2.2188,9.25
0.00049531,0.64834619,0.03327395,13.3955,1.7656,6.7134
0.00044245,1.09105146,0.01030138,17.3005,1.8347,9.7727
0.0003282,0.41608426,0.03685053,14.7408,2.9909,4.2662
0.00066283,0.91829795,0.08052771,15.493,2.2283,8.0705
